"","filename","category_en","category_ja","project","id","produces","ID","Sex.(f/m)","OpenSciense.(ok:1/no:0)","AgeD.(days)","AgeM.(months)"
"5246","PC_O0536_25_Yellow.xlsx","action_words","動作語","PC","O0536",0,"O0536","f",1,787,25
"5247","PC_O0536_25_Yellow.xlsx","time_words","時間についてのことば","PC","O0536",0,"O0536","f",1,787,25
"5248","PC_O0536_25_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0536",8,"O0536","f",1,787,25
"5249","PC_O0536_25_Yellow.xlsx","pronouns","代名詞","PC","O0536",0,"O0536","f",1,787,25
"5250","PC_O0536_25_Yellow.xlsx","question_words","質問のことば","PC","O0536",0,"O0536","f",1,787,25
"5251","PC_O0536_25_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0536",0,"O0536","f",1,787,25
"5252","PC_O0536_25_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0536",3,"O0536","f",1,787,25
"5253","PC_O0536_25_Yellow.xlsx","connecting_words","接続語","PC","O0536",0,"O0536","f",1,787,25
"5254","PC_O0536_25_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0536",3,"O0536","f",1,787,25
"5255","PC_O0536_25_Yellow.xlsx","conversations","会話語","PC","O0536",2,"O0536","f",1,787,25
"5256","PC_O0536_25_Yellow.xlsx","others","その他","PC","O0536",2,"O0536","f",1,787,25
"5257","PC_O0536_31_Yellow.xlsx","sounds","幼児語","PC","O0536",12,"O0536","f",1,961,31
"5258","PC_O0536_31_Yellow.xlsx","animals","動物の名前","PC","O0536",40,"O0536","f",1,961,31
"5259","PC_O0536_31_Yellow.xlsx","vehicles","乗り物","PC","O0536",12,"O0536","f",1,961,31
"5260","PC_O0536_31_Yellow.xlsx","toys","おもちゃ","PC","O0536",3,"O0536","f",1,961,31
"5261","PC_O0536_31_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0536",30,"O0536","f",1,961,31
"5262","PC_O0536_31_Yellow.xlsx","clothing","衣類","PC","O0536",5,"O0536","f",1,961,31
"5263","PC_O0536_31_Yellow.xlsx","body_parts","体の部分","PC","O0536",9,"O0536","f",1,961,31
"5264","PC_O0536_31_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0536",1,"O0536","f",1,961,31
"5265","PC_O0536_31_Yellow.xlsx","household","小さな家庭用品","PC","O0536",5,"O0536","f",1,961,31
"5266","PC_O0536_31_Yellow.xlsx","outside","戸外のもの","PC","O0536",4,"O0536","f",1,961,31
"5267","PC_O0536_31_Yellow.xlsx","places","おでかけ","PC","O0536",1,"O0536","f",1,961,31
"5268","PC_O0536_31_Yellow.xlsx","people","人々","PC","O0536",5,"O0536","f",1,961,31
"5269","PC_O0536_31_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0536",4,"O0536","f",1,961,31
"5270","PC_O0536_31_Yellow.xlsx","action_words","動作語","PC","O0536",0,"O0536","f",1,961,31
"5271","PC_O0536_31_Yellow.xlsx","time_words","時間についてのことば","PC","O0536",0,"O0536","f",1,961,31
"5272","PC_O0536_31_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0536",12,"O0536","f",1,961,31
"5273","PC_O0536_31_Yellow.xlsx","pronouns","代名詞","PC","O0536",0,"O0536","f",1,961,31
"5274","PC_O0536_31_Yellow.xlsx","question_words","質問のことば","PC","O0536",2,"O0536","f",1,961,31
"5275","PC_O0536_31_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0536",0,"O0536","f",1,961,31
"5276","PC_O0536_31_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0536",6,"O0536","f",1,961,31
"5277","PC_O0536_31_Yellow.xlsx","connecting_words","接続語","PC","O0536",0,"O0536","f",1,961,31
"5278","PC_O0536_31_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0536",7,"O0536","f",1,961,31
"5279","PC_O0536_31_Yellow.xlsx","conversations","会話語","PC","O0536",5,"O0536","f",1,961,31
"5280","PC_O0536_31_Yellow.xlsx","others","その他","PC","O0536",2,"O0536","f",1,961,31
"5281","PC_O0546_36_Yellow.xlsx","sounds","幼児語","PC","O0546",11,"O0546","m",1,1113,36
"5282","PC_O0546_36_Yellow.xlsx","animals","動物の名前","PC","O0546",39,"O0546","m",1,1113,36
"5283","PC_O0546_36_Yellow.xlsx","vehicles","乗り物","PC","O0546",14,"O0546","m",1,1113,36
"5284","PC_O0546_36_Yellow.xlsx","toys","おもちゃ","PC","O0546",15,"O0546","m",1,1113,36
"5285","PC_O0546_36_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0546",49,"O0546","m",1,1113,36
"5286","PC_O0546_36_Yellow.xlsx","clothing","衣類","PC","O0546",17,"O0546","m",1,1113,36
"5287","PC_O0546_36_Yellow.xlsx","body_parts","体の部分","PC","O0546",25,"O0546","m",1,1113,36
"5288","PC_O0546_36_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0546",17,"O0546","m",1,1113,36
"5289","PC_O0546_36_Yellow.xlsx","household","小さな家庭用品","PC","O0546",37,"O0546","m",1,1113,36
"5290","PC_O0546_36_Yellow.xlsx","outside","戸外のもの","PC","O0546",26,"O0546","m",1,1113,36
"5291","PC_O0546_36_Yellow.xlsx","places","おでかけ","PC","O0546",12,"O0546","m",1,1113,36
"5292","PC_O0546_36_Yellow.xlsx","people","人々","PC","O0546",19,"O0546","m",1,1113,36
"5293","PC_O0546_36_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0546",25,"O0546","m",1,1113,36
"5294","PC_O0546_36_Yellow.xlsx","action_words","動作語","PC","O0546",97,"O0546","m",1,1113,36
"5295","PC_O0546_36_Yellow.xlsx","time_words","時間についてのことば","PC","O0546",12,"O0546","m",1,1113,36
"5296","PC_O0546_36_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0546",52,"O0546","m",1,1113,36
"5297","PC_O0546_36_Yellow.xlsx","pronouns","代名詞","PC","O0546",12,"O0546","m",1,1113,36
"5298","PC_O0546_36_Yellow.xlsx","question_words","質問のことば","PC","O0546",7,"O0546","m",1,1113,36
"5299","PC_O0546_36_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0546",12,"O0546","m",1,1113,36
"5300","PC_O0546_36_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0546",16,"O0546","m",1,1113,36
"5301","PC_O0546_36_Yellow.xlsx","connecting_words","接続語","PC","O0546",2,"O0546","m",1,1113,36
"5302","PC_O0546_36_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0546",20,"O0546","m",1,1113,36
"5303","PC_O0546_36_Yellow.xlsx","conversations","会話語","PC","O0546",11,"O0546","m",1,1113,36
"5304","PC_O0546_36_Yellow.xlsx","others","その他","PC","O0546",9,"O0546","m",1,1113,36
"5305","PC_O0552_26_Yellow.xlsx","sounds","幼児語","PC","O0552",12,"O0552","f",1,793,26
"5306","PC_O0552_26_Yellow.xlsx","animals","動物の名前","PC","O0552",43,"O0552","f",1,793,26
"5307","PC_O0552_26_Yellow.xlsx","vehicles","乗り物","PC","O0552",12,"O0552","f",1,793,26
"5308","PC_O0552_26_Yellow.xlsx","toys","おもちゃ","PC","O0552",16,"O0552","f",1,793,26
"5309","PC_O0552_26_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0552",68,"O0552","f",1,793,26
"5310","PC_O0552_26_Yellow.xlsx","clothing","衣類","PC","O0552",24,"O0552","f",1,793,26
"5311","PC_O0552_26_Yellow.xlsx","body_parts","体の部分","PC","O0552",26,"O0552","f",1,793,26
"5312","PC_O0552_26_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0552",26,"O0552","f",1,793,26
"5313","PC_O0552_26_Yellow.xlsx","household","小さな家庭用品","PC","O0552",41,"O0552","f",1,793,26
"5314","PC_O0552_26_Yellow.xlsx","outside","戸外のもの","PC","O0552",27,"O0552","f",1,793,26
"5315","PC_O0552_26_Yellow.xlsx","places","おでかけ","PC","O0552",15,"O0552","f",1,793,26
"5316","PC_O0552_26_Yellow.xlsx","people","人々","PC","O0552",24,"O0552","f",1,793,26
"5317","PC_O0552_26_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0552",25,"O0552","f",1,793,26
"5318","PC_O0552_26_Yellow.xlsx","action_words","動作語","PC","O0552",102,"O0552","f",1,793,26
"5319","PC_O0552_26_Yellow.xlsx","time_words","時間についてのことば","PC","O0552",9,"O0552","f",1,793,26
"5320","PC_O0552_26_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0552",62,"O0552","f",1,793,26
"5321","PC_O0552_26_Yellow.xlsx","pronouns","代名詞","PC","O0552",19,"O0552","f",1,793,26
"5322","PC_O0552_26_Yellow.xlsx","question_words","質問のことば","PC","O0552",10,"O0552","f",1,793,26
"5323","PC_O0552_26_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0552",23,"O0552","f",1,793,26
"5324","PC_O0552_26_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0552",17,"O0552","f",1,793,26
"5325","PC_O0552_26_Yellow.xlsx","connecting_words","接続語","PC","O0552",3,"O0552","f",1,793,26
"5326","PC_O0552_26_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0552",29,"O0552","f",1,793,26
"5327","PC_O0552_26_Yellow.xlsx","conversations","会話語","PC","O0552",10,"O0552","f",1,793,26
"5328","PC_O0552_26_Yellow.xlsx","others","その他","PC","O0552",9,"O0552","f",1,793,26
"5329","PC_O0552_33_Yellow.xlsx","sounds","幼児語","PC","O0552",12,"O0552","f",1,1007,33
"5330","PC_O0552_33_Yellow.xlsx","animals","動物の名前","PC","O0552",43,"O0552","f",1,1007,33
"5331","PC_O0552_33_Yellow.xlsx","vehicles","乗り物","PC","O0552",14,"O0552","f",1,1007,33
"5332","PC_O0552_33_Yellow.xlsx","toys","おもちゃ","PC","O0552",18,"O0552","f",1,1007,33
"5333","PC_O0552_33_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0552",68,"O0552","f",1,1007,33
"5334","PC_O0552_33_Yellow.xlsx","clothing","衣類","PC","O0552",25,"O0552","f",1,1007,33
"5335","PC_O0552_33_Yellow.xlsx","body_parts","体の部分","PC","O0552",27,"O0552","f",1,1007,33
"5336","PC_O0552_33_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0552",33,"O0552","f",1,1007,33
"5337","PC_O0552_33_Yellow.xlsx","household","小さな家庭用品","PC","O0552",50,"O0552","f",1,1007,33
"5338","PC_O0552_33_Yellow.xlsx","outside","戸外のもの","PC","O0552",31,"O0552","f",1,1007,33
"5339","PC_O0552_33_Yellow.xlsx","places","おでかけ","PC","O0552",22,"O0552","f",1,1007,33
"5340","PC_O0552_33_Yellow.xlsx","people","人々","PC","O0552",28,"O0552","f",1,1007,33
"5341","PC_O0552_33_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0552",25,"O0552","f",1,1007,33
"5342","PC_O0552_33_Yellow.xlsx","action_words","動作語","PC","O0552",103,"O0552","f",1,1007,33
"5343","PC_O0552_33_Yellow.xlsx","time_words","時間についてのことば","PC","O0552",12,"O0552","f",1,1007,33
"5344","PC_O0552_33_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0552",63,"O0552","f",1,1007,33
"5345","PC_O0552_33_Yellow.xlsx","pronouns","代名詞","PC","O0552",21,"O0552","f",1,1007,33
"5346","PC_O0552_33_Yellow.xlsx","question_words","質問のことば","PC","O0552",10,"O0552","f",1,1007,33
"5347","PC_O0552_33_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0552",26,"O0552","f",1,1007,33
"5348","PC_O0552_33_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0552",17,"O0552","f",1,1007,33
"5349","PC_O0552_33_Yellow.xlsx","connecting_words","接続語","PC","O0552",6,"O0552","f",1,1007,33
"5350","PC_O0552_33_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0552",29,"O0552","f",1,1007,33
"5351","PC_O0552_33_Yellow.xlsx","conversations","会話語","PC","O0552",14,"O0552","f",1,1007,33
"5352","PC_O0552_33_Yellow.xlsx","others","その他","PC","O0552",9,"O0552","f",1,1007,33
"5353","PC_O0558_24_Yellow.xlsx","sounds","幼児語","PC","O0558",12,"O0558","f",1,756,24
"5354","PC_O0558_24_Yellow.xlsx","animals","動物の名前","PC","O0558",42,"O0558","f",1,756,24
"5355","PC_O0558_24_Yellow.xlsx","vehicles","乗り物","PC","O0558",13,"O0558","f",1,756,24
"5356","PC_O0558_24_Yellow.xlsx","toys","おもちゃ","PC","O0558",18,"O0558","f",1,756,24
"5357","PC_O0558_24_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0558",67,"O0558","f",1,756,24
"5358","PC_O0558_24_Yellow.xlsx","clothing","衣類","PC","O0558",26,"O0558","f",1,756,24
"5359","PC_O0558_24_Yellow.xlsx","body_parts","体の部分","PC","O0558",25,"O0558","f",1,756,24
"5360","PC_O0558_24_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0558",30,"O0558","f",1,756,24
"5361","PC_O0558_24_Yellow.xlsx","household","小さな家庭用品","PC","O0558",50,"O0558","f",1,756,24
"5362","PC_O0558_24_Yellow.xlsx","outside","戸外のもの","PC","O0558",31,"O0558","f",1,756,24
"5363","PC_O0558_24_Yellow.xlsx","places","おでかけ","PC","O0558",21,"O0558","f",1,756,24
"5364","PC_O0558_24_Yellow.xlsx","people","人々","PC","O0558",26,"O0558","f",1,756,24
"5365","PC_O0558_24_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0558",25,"O0558","f",1,756,24
"5366","PC_O0558_24_Yellow.xlsx","action_words","動作語","PC","O0558",102,"O0558","f",1,756,24
"5367","PC_O0558_24_Yellow.xlsx","time_words","時間についてのことば","PC","O0558",12,"O0558","f",1,756,24
"5368","PC_O0558_24_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0558",61,"O0558","f",1,756,24
"5369","PC_O0558_24_Yellow.xlsx","pronouns","代名詞","PC","O0558",15,"O0558","f",1,756,24
"5370","PC_O0558_24_Yellow.xlsx","question_words","質問のことば","PC","O0558",6,"O0558","f",1,756,24
"5371","PC_O0558_24_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0558",21,"O0558","f",1,756,24
"5372","PC_O0558_24_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0558",17,"O0558","f",1,756,24
"5373","PC_O0558_24_Yellow.xlsx","connecting_words","接続語","PC","O0558",0,"O0558","f",1,756,24
"5374","PC_O0558_24_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0558",29,"O0558","f",1,756,24
"5375","PC_O0558_24_Yellow.xlsx","conversations","会話語","PC","O0558",14,"O0558","f",1,756,24
"5376","PC_O0558_24_Yellow.xlsx","others","その他","PC","O0558",9,"O0558","f",1,756,24
"5377","PC_O0558_31_Yellow.xlsx","sounds","幼児語","PC","O0558",12,"O0558","f",1,945,31
"5378","PC_O0558_31_Yellow.xlsx","animals","動物の名前","PC","O0558",43,"O0558","f",1,945,31
"5379","PC_O0558_31_Yellow.xlsx","vehicles","乗り物","PC","O0558",13,"O0558","f",1,945,31
"5380","PC_O0558_31_Yellow.xlsx","toys","おもちゃ","PC","O0558",18,"O0558","f",1,945,31
"5381","PC_O0558_31_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0558",68,"O0558","f",1,945,31
"5382","PC_O0558_31_Yellow.xlsx","clothing","衣類","PC","O0558",27,"O0558","f",1,945,31
"5383","PC_O0558_31_Yellow.xlsx","body_parts","体の部分","PC","O0558",27,"O0558","f",1,945,31
"5384","PC_O0558_31_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0558",32,"O0558","f",1,945,31
"5385","PC_O0558_31_Yellow.xlsx","household","小さな家庭用品","PC","O0558",50,"O0558","f",1,945,31
"5386","PC_O0558_31_Yellow.xlsx","outside","戸外のもの","PC","O0558",31,"O0558","f",1,945,31
"5387","PC_O0558_31_Yellow.xlsx","places","おでかけ","PC","O0558",22,"O0558","f",1,945,31
"5388","PC_O0558_31_Yellow.xlsx","people","人々","PC","O0558",28,"O0558","f",1,945,31
"5389","PC_O0558_31_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0558",25,"O0558","f",1,945,31
"5390","PC_O0558_31_Yellow.xlsx","action_words","動作語","PC","O0558",103,"O0558","f",1,945,31
"5391","PC_O0558_31_Yellow.xlsx","time_words","時間についてのことば","PC","O0558",12,"O0558","f",1,945,31
"5392","PC_O0558_31_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0558",63,"O0558","f",1,945,31
"5393","PC_O0558_31_Yellow.xlsx","pronouns","代名詞","PC","O0558",22,"O0558","f",1,945,31
"5394","PC_O0558_31_Yellow.xlsx","question_words","質問のことば","PC","O0558",10,"O0558","f",1,945,31
"5395","PC_O0558_31_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0558",25,"O0558","f",1,945,31
"5396","PC_O0558_31_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0558",17,"O0558","f",1,945,31
"5397","PC_O0558_31_Yellow.xlsx","connecting_words","接続語","PC","O0558",5,"O0558","f",1,945,31
"5398","PC_O0558_31_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0558",29,"O0558","f",1,945,31
"5399","PC_O0558_31_Yellow.xlsx","conversations","会話語","PC","O0558",14,"O0558","f",1,945,31
"5400","PC_O0558_31_Yellow.xlsx","others","その他","PC","O0558",9,"O0558","f",1,945,31
"5401","PC_O0596_25_Yellow.xlsx","sounds","幼児語","PC","O0596",7,"O0596","f",1,767,25
"5402","PC_O0596_25_Yellow.xlsx","animals","動物の名前","PC","O0596",7,"O0596","f",1,767,25
"5403","PC_O0596_25_Yellow.xlsx","vehicles","乗り物","PC","O0596",3,"O0596","f",1,767,25
"5404","PC_O0596_25_Yellow.xlsx","toys","おもちゃ","PC","O0596",4,"O0596","f",1,767,25
"5405","PC_O0596_25_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0596",16,"O0596","f",1,767,25
"5406","PC_O0596_25_Yellow.xlsx","clothing","衣類","PC","O0596",2,"O0596","f",1,767,25
"5407","PC_O0596_25_Yellow.xlsx","body_parts","体の部分","PC","O0596",14,"O0596","f",1,767,25
"5408","PC_O0596_25_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0596",0,"O0596","f",1,767,25
"5409","PC_O0596_25_Yellow.xlsx","household","小さな家庭用品","PC","O0596",5,"O0596","f",1,767,25
"5410","PC_O0596_25_Yellow.xlsx","outside","戸外のもの","PC","O0596",3,"O0596","f",1,767,25
"5411","PC_O0596_25_Yellow.xlsx","places","おでかけ","PC","O0596",2,"O0596","f",1,767,25
"5412","PC_O0596_25_Yellow.xlsx","people","人々","PC","O0596",3,"O0596","f",1,767,25
"5413","PC_O0596_25_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0596",10,"O0596","f",1,767,25
"5414","PC_O0596_25_Yellow.xlsx","action_words","動作語","PC","O0596",2,"O0596","f",1,767,25
"5415","PC_O0596_25_Yellow.xlsx","time_words","時間についてのことば","PC","O0596",1,"O0596","f",1,767,25
"5416","PC_O0596_25_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0596",6,"O0596","f",1,767,25
"5417","PC_O0596_25_Yellow.xlsx","pronouns","代名詞","PC","O0596",2,"O0596","f",1,767,25
"5418","PC_O0596_25_Yellow.xlsx","question_words","質問のことば","PC","O0596",1,"O0596","f",1,767,25
"5419","PC_O0596_25_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0596",1,"O0596","f",1,767,25
"5420","PC_O0596_25_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0596",1,"O0596","f",1,767,25
"5421","PC_O0596_25_Yellow.xlsx","connecting_words","接続語","PC","O0596",0,"O0596","f",1,767,25
"5422","PC_O0596_25_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0596",9,"O0596","f",1,767,25
"5423","PC_O0596_25_Yellow.xlsx","conversations","会話語","PC","O0596",2,"O0596","f",1,767,25
"5424","PC_O0596_25_Yellow.xlsx","others","その他","PC","O0596",1,"O0596","f",1,767,25
"5425","PC_O0596_32_Yellow.xlsx","sounds","幼児語","PC","O0596",7,"O0596","f",1,989,32
"5426","PC_O0596_32_Yellow.xlsx","animals","動物の名前","PC","O0596",7,"O0596","f",1,989,32
"5427","PC_O0596_32_Yellow.xlsx","vehicles","乗り物","PC","O0596",3,"O0596","f",1,989,32
"5428","PC_O0596_32_Yellow.xlsx","toys","おもちゃ","PC","O0596",12,"O0596","f",1,989,32
"5429","PC_O0596_32_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0596",51,"O0596","f",1,989,32
"5430","PC_O0596_32_Yellow.xlsx","clothing","衣類","PC","O0596",13,"O0596","f",1,989,32
"5431","PC_O0596_32_Yellow.xlsx","body_parts","体の部分","PC","O0596",18,"O0596","f",1,989,32
"5432","PC_O0596_32_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0596",12,"O0596","f",1,989,32
"5433","PC_O0596_32_Yellow.xlsx","household","小さな家庭用品","PC","O0596",20,"O0596","f",1,989,32
"5434","PC_O0596_32_Yellow.xlsx","outside","戸外のもの","PC","O0596",19,"O0596","f",1,989,32
"5435","PC_O0596_32_Yellow.xlsx","places","おでかけ","PC","O0596",12,"O0596","f",1,989,32
"5436","PC_O0596_32_Yellow.xlsx","people","人々","PC","O0596",12,"O0596","f",1,989,32
"5437","PC_O0596_32_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0596",24,"O0596","f",1,989,32
"5438","PC_O0596_32_Yellow.xlsx","action_words","動作語","PC","O0596",64,"O0596","f",1,989,32
"5439","PC_O0596_32_Yellow.xlsx","time_words","時間についてのことば","PC","O0596",6,"O0596","f",1,989,32
"5440","PC_O0596_32_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0596",36,"O0596","f",1,989,32
"5441","PC_O0596_32_Yellow.xlsx","pronouns","代名詞","PC","O0596",10,"O0596","f",1,989,32
